PC1,PC2,quality
0.26421085176276204,2.372087551871578,5
0.2712944722379193,2.433155031917888,5
0.26421085176276204,2.372087551871578,5
-1.8504402677470388,0.26587555404598834,5
-1.6116568675554108,1.362604966012527,6
-1.2863662634398965,0.10210718167021587,5
-0.1120543149147447,-0.29559527831868515,4
-1.074594054124876,-0.061250103490311236,6
0.022625466873871177,3.9115993135589204,5
-0.020021124150121403,3.821793003573312,5
0.47897087934828053,0.9279228819222176,5
-1.5053459390871393,1.3290516808965385,5
-1.575828061095281,0.4505359305979974,4
-1.9725361028974056,-0.09185951996594452,6
2.872658439803245,1.3782062537619053,5
-1.7374823767807357,-0.1111048374586046,4
-0.07798134231184456,-0.6849063207674932,6
-0.07798134231184456,-0.6849063207674932,6
-1.7785428883388352,0.0631080014091671,6
-0.6626505532160973,-0.5797038418682523,5
-1.075791899292214,0.40854881130276516,5
-0.6626505532160973,-0.5797038418682523,5
-0.6171102918821862,-0.606535211633374,6
-1.9666338630002833,0.10414287448584957,5
0.0007363889102811063,0.10410823897053616,5
0.0007363889102811063,0.10410823897053616,5
2.6396295607221285,2.213862159673915,5
-1.5910314458543946,0.9618520079352174,5
-1.3683453725659755,0.6620699957214349,5
-1.3224964681678761,0.4890395317166807,6
1.3207044228493818,0.8621226946742298,5
0.3513539949177561,0.35072918413953774,5
-1.0271375132030722,0.16195639686982535,5
0.330313429197738,1.8120331211881973,5
0.29424749245910586,1.8944150522156586,5
0.6851392107121429,2.0677788645826913,5
-1.1092669661590806,0.3521196037572842,6
-0.5338842919268165,2.397159710616611,5
-0.5314281086259108,-0.5038471048527117,5
-0.5314281086259108,-0.5038471048527117,5
-0.056245225162019345,2.0094980480417273,5
-0.8389402162970923,0.2668793053220622,5
3.168711924418531,-1.2973681775283294,6
-3.6126789132141557,-0.4218128794521771,7
-3.217163611836815,-0.044087232606343695,4
1.4050146739058302,-1.571262326448807,7
2.411818346345211,2.7576870999914855,5
-1.0594048239547829,0.13642007065819575,5
-0.3824647258294926,-0.0576467584517768,5
-0.3371800253446743,-0.17582260048738524,6
3.722655254667054,-1.459692902313991,7
3.722655254667054,-1.459692902313991,7
-0.3600131153880258,2.010370811420051,5
0.4470084359476539,1.252535385164472,5
2.1830626064170007,-1.784479439464785,7
0.8348224403598945,-2.4799224143266523,6
-0.5726206310555888,0.5536574649546842,6
2.3495582336049248,-1.655135759639793,6
-0.742219318229748,0.9078745871984982,5
-0.3749358092509652,0.3964278645547744,6
0.6053585635386134,2.1790906421423566,5
-0.08591553808629215,-0.21190743305472434,5
-0.7009738214014686,0.4082378149931916,5
-1.0081885153048693,-0.2714812034708905,5
-0.009604810432315591,2.350736307440503,5
0.09598282827134337,0.4891473428806019,6
-0.04369041970783338,0.7109432585002952,5
-1.9285545215186795,-0.8923765574582557,5
0.1547415840825764,-0.3075203777470284,6
0.07850707291499501,0.21061541616874738,4
-0.5987625958010966,0.7207375737626359,6
3.8419206216743373,1.7746477296201755,6
-0.3416131050460474,0.22041560242503302,5
-0.5987625958010966,0.7207375737626359,6
-1.1373372112378088,-0.5214147102439417,5
-3.3214351027496587,0.07581732856574414,7
-0.9130420736897892,-0.19988858399284526,6
0.4595187396791305,0.6094146813647555,6
-1.1373372112378088,-0.5214147102439417,5
-1.2034298706345552,0.7102248197620711,6
-1.2462827370256535,0.643314186966538,6
-1.2462827370256535,0.643314186966538,6
-1.2902738760493577,0.6602833875428087,6
-1.2462827370256535,0.643314186966538,6
-1.2034298706345552,0.7102248197620711,6
2.7061195519082317,0.5174757062977142,5
2.9516461248667842,-1.5092801953252215,6
-0.4068937096707764,1.9515424529219152,6
4.384827244072071,-1.024763526052438,7
4.384827244072071,-1.024763526052438,7
-1.1975516217408653,-0.1993651805236959,6
-1.4178381755544918,0.7708855748949303,5
-0.38581104683344025,0.7155250865419076,5
-1.2333541912674326,-0.2709970813671066,6
-1.1975516217408653,-0.1993651805236959,6
2.0077020630376077,-0.6850114741011709,6
-1.4717802583067559,0.24808083615846274,6
2.20262455281544,-1.24760671918112,5
-0.08559582221338793,0.7329534748873797,5
-1.4717802583067559,0.24808083615846274,6
-0.05332651761341796,1.9352626806632125,5
1.3088638502087715,-1.049572266344245,5
-1.7829999544089914,0.8830724950339922,5
5.1545381832013035,0.8029187119956522,5
1.8932237036517885,-0.6154245614384996,7
-0.03083475962152136,-0.01467566432923388,5
-1.861663034360109,1.2600566509741213,4
-1.1791223417511059,-0.45716146648191164,5
-0.020642827098336678,0.38222027448735746,5
3.1275780492690517,-1.1981025270978611,5
2.2246350725837467,-2.068458208611148,7
-1.0019754373138101,2.331818426008467,4
0.6747693401773142,-1.2618817279740142,8
-1.1453573138808333,0.14526292746501077,6
3.344700834615576,-1.1781117717909877,6
-0.7248860488500437,1.1646552375748256,6
3.344700834615576,-1.1781117717909877,6
2.7714493278713226,0.3677494540970123,5
-0.2354391666768937,0.28915009533722025,5
0.42754622047657065,3.1895332562360235,5
-0.7248860488500437,1.1646552375748256,6
-1.1453573138808333,0.14526292746501077,6
3.344700834615576,-1.1781117717909877,6
2.0184469857599843,-1.721230868333725,8
1.235701735725086,0.2803812100040252,7
2.958256890895628,-0.9539421625700915,6
3.403676647553306,-0.654720185826947,7
-0.6283747189275528,0.6437735273137732,5
1.235701735725086,0.2803812100040252,7
0.856440858115821,2.2161916828875645,5
0.856440858115821,2.2161916828875645,5
3.029573264265779,0.15025871790586864,6
-0.49596551250021137,0.8665070518925381,6
0.053241630282126126,0.3529699398181864,7
3.573636836590485,2.26019002405299,5
0.053241630282126126,0.3529699398181864,7
3.1380872881777275,-1.0116157780864807,5
1.2860446803776644,0.4801826761886652,6
-0.5791072839568476,-1.1153004623978453,6
4.3748747481467225,0.3834500613326618,6
2.655409766948625,-0.529397302010913,5
1.0261298846108156,1.5353087182916108,5
-1.4939932496533002,0.11275174022244626,5
-1.2483651730899576,0.18920505212262942,5
-1.6818700593574756,0.25850581319838245,5
-1.1264712451376369,0.27402798619806906,6
1.9386293864984008,-1.9306125976371746,6
-0.4496452622649894,0.3837548451346764,5
-0.8928311580340376,-0.18011698692874356,5
1.1164615066257475,1.0197604539054026,5
2.1603017813016536,-0.43467017501328364,6
-0.4910972431508526,0.14642952164015074,5
2.5748415308363897,-0.4356326886236308,6
2.616670574327563,-0.5033212819209415,6
-0.22725766606435704,-0.8828622484373481,6
2.1603017813016536,-0.43467017501328364,6
-0.375546411456406,1.1749067858120679,6
0.7792982786871002,1.4508775076480265,6
0.37109639660232097,2.654981240529101,5
-0.3183422580603754,0.4882639373744632,5
-0.5326234561043484,-0.14573853523417382,6
0.9860423937377694,2.509703790707439,5
0.06822272057290789,1.8788849171132196,6
0.8067718894827434,0.46579847564655885,7
0.06822272057290789,1.8788849171132196,6
0.8067718894827434,0.46579847564655885,7
1.0916792269966273,2.0360684990730715,5
-0.5788303293895686,-0.21681767111772024,5
1.5387085810303962,1.913673044059747,6
2.7701313446080134,2.410169376974347,6
2.7701313446080134,2.410169376974347,6
3.0882719489896724,-1.5248795269648712,7
2.0069699785783284,-1.387452547040978,5
3.847182388985816,-1.2415864320381336,6
1.5753528033322517,-1.0112956948857728,5
2.1154592093865827,-1.4712975527301764,6
2.1154592093865827,-1.4712975527301764,6
0.1786554068751356,2.0362344461466186,6
-0.3867093479166592,-0.17657019206086114,5
-1.1528947922501371,-0.24604598706839584,7
2.6717712544209458,-1.142445711514521,7
-0.1733217269619949,-2.5756454729619587,6
0.18440497656922375,0.8452142718117567,5
3.701121398096762,1.1141659143200593,6
4.36008595393369,-0.9846650313428494,7
3.880099482270394,-0.8151317634848769,6
1.8077388524376596,-1.8531093574609343,6
1.9889514153940606,-1.239502417183293,6
1.9889514153940606,-1.239502417183293,6
2.9967047819411152,-0.7406558535761559,6
-1.7615899212850354,2.1311055157753063,5
-2.4219555469916036,-0.3067719942352583,7
4.063003659404628,-2.0556647557039143,6
1.6800700852904322,0.17122789631492674,6
0.08156797388785653,0.6833549352885631,6
1.8212194713165095,0.6080828106778648,6
0.06574513042879306,0.6797324869324394,6
-0.5215125466738255,0.05023725926832941,5
4.385367907186392,0.3483803484918957,5
-1.3515812947874857,1.3172855611934422,6
-2.7057813830393127,-0.5993251340180238,6
2.7234437430866767,0.43550192169380875,5
2.106134911200518,-1.3859029319345084,7
3.6388419184216385,-0.8380617121836809,7
3.741400087041472,-0.43033801181722164,6
0.2955272142251914,1.1669837957727554,5
0.8138335373687291,0.4685771981393122,6
2.9769582078954806,-0.6880494052298043,5
3.671844186068516,-1.5610434792052876,5
4.390653069235741,0.45048639450432204,7
1.9814234599916336,-1.518857399486504,6
4.390653069235741,0.45048639450432204,7
2.592438601000325,-0.07169022670007588,5
2.868225974461194,0.8654894088138717,5
1.9125895389549272,-2.4623609914321163,7
-1.8495910201984538,2.0196247781633554,5
0.786831209339127,-0.8351799527571585,6
1.3366286349344332,-0.4651257466005466,6
0.32484839650467984,0.7103423891860027,5
4.78910072093204,-0.6562625327487044,6
3.5943748229717682,-1.426766119776936,7
3.013960879386783,-0.14964683611891144,6
1.9125895389549272,-2.4623609914321163,7
3.2341991469034976,-1.3861900875512845,6
0.6695622555127342,0.39391141668542523,6
1.3558739646569344,-0.8144367569983658,6
4.593526432258874,-0.08946889927002759,6
1.3558739646569344,-0.8144367569983658,6
1.3558739646569344,-0.8144367569983658,6
0.004783839137167138,0.9842152479791051,5
-0.7393599300452817,0.3372274130931088,6
-0.015493462696007338,0.9314155249768346,6
-0.5649616886456327,0.5070720371715439,6
0.027526856105580103,0.8766977905452689,6
1.4393322448585602,0.04932231735119101,7
-3.635740168802457,-0.44586480950742136,8
4.593526432258874,-0.08946889927002759,6
1.5948879567498322,-0.9552131681976122,5
1.2001259240865556,1.1443398290497975,5
3.2680218320215926,-0.8800006176567483,5
3.176370321298846,-1.6595787403720768,7
-0.7938026887224162,6.222604816595069,5
2.316502363341558,-0.4009406089911331,6
2.316502363341558,-0.4009406089911331,6
0.019330265879659785,0.17522986305564892,5
-0.7938026887224162,6.222604816595069,5
-0.6205928734023618,-0.9146718888144343,6
2.9964057024824475,0.3079818097209634,6
2.278403519983946,-0.3155000913366042,6
-0.6131879622536227,0.6413609186168023,5
0.6129803357349795,-1.3481507002625017,6
1.3370689431071907,-1.0963538906658254,6
3.108875930025163,-0.9005058682044214,7
2.4579020633248323,-1.4786860638663115,6
2.864943028281634,0.7985058412302469,4
0.6985937910559336,1.4914936242577606,6
0.718129402959065,1.2028862630554613,5
-0.6885625005414878,1.2751902597338882,5
2.321586675538845,-0.8970880324847371,7
0.8292931978130554,2.163359043287677,5
1.9665107324759827,4.337013993154072,5
1.734810365670909,-1.874737555575097,6
-1.727393878181784,2.277455381327149,5
2.828144976456607,-1.197467993011075,6
-2.2391736674639313,1.7592747458710134,5
0.5106157520180632,0.7410419320797768,7
-2.9388644420573935,0.618232714946394,7
-1.9084363081537121,0.44169192990650785,5
2.3099854259550425,-1.9013124486154427,7
-1.9084363081537121,0.44169192990650785,5
-2.9388644420573935,0.618232714946394,7
-2.6707163972826633,-0.08695366584673131,6
0.20066214330318433,-0.3301031360626216,6
0.6338558597247107,-0.477210458008604,5
2.8257145394475667,-0.07206526068916322,6
2.3099854259550425,-1.9013124486154427,7
0.21273153356061658,1.0309423634545778,5
2.5655809228896675,-2.4421748974158883,6
3.214287170164484,-0.9396309199953697,5
2.850826547529469,0.47671651785878605,6
3.214287170164484,-0.9396309199953697,5
-0.6255280881867237,1.3643723915201345,6
2.6758533119412284,-1.561225531054167,6
2.850826547529469,0.47671651785878605,6
-0.5521699251844676,-0.1530334497629319,5
4.411857544621926,-1.444811235683204,8
3.0497334294455354,-1.707851870095749,6
5.537034308643518,-0.3867220249249522,7
1.048963437259516,-1.6084496144013578,7
-3.137624564761512,-1.8748180768134506,7
0.10045907494217399,-0.12291621735198362,6
3.3912814035929086,0.7277726562155232,5
0.8059203800513046,-1.4161691284409472,5
0.16089106573085146,-0.7203223643863622,6
3.283495788991863,-0.6415088008885915,6
3.283495788991863,-0.6415088008885915,6
3.922472937631226,0.2626115409958361,6
-1.5123912476861854,0.2384534213564079,6
2.554541215299545,-1.5580914085566124,7
-0.8506346052852031,-0.5475870164553457,5
2.367055385715294,-1.6462128175883717,8
0.5150165321154588,-0.720432006238477,5
0.4878535998563286,1.7437212389333545,5
2.554541215299545,-1.5580914085566124,7
2.751515589164908,0.21606044557165455,3
0.8215764226659408,-1.158791164997902,6
0.27570959987517923,-0.1799906353805775,5
2.289461931480524,-2.0290663001352156,5
1.5426851117820022,2.318005329536945,5
3.3122211583706784,-1.2516548788299,6
1.9526125889427648,-0.421991274638383,5
1.5030588284989586,-0.34731260783732426,6
-0.07836589901698333,-2.8408172783820476,6
3.2270314910680553,-0.9342831478425124,6
-1.2202827208956715,1.36860948655265,5
3.7817974753637436,-0.6279096265980265,5
0.9666295414527967,-0.021046166024987316,6
3.289102325150187,0.39983146042227086,6
1.5890057248053069,-1.9040018231722093,5
2.457239254431194,-1.0738593113541737,6
0.9272853346351122,-0.40371956486510835,5
1.4104816141520804,-1.2654788138376647,5
2.4592976086587175,-2.0559476836785344,6
0.9272853346351122,-0.40371956486510835,5
0.4884109166803502,-0.14915432295577957,6
4.434488117052109,2.0935319046410905,5
1.9266536124691043,-2.1830171057239487,8
3.7231316448237015,-0.9898697093796011,5
3.757817107980437,-0.9507676492358214,5
2.484278080715341,-2.1468170213977174,6
0.773305264907283,-0.9231624778224421,5
0.773305264907283,-0.9231624778224421,5
0.7756812448018335,-0.9763317988708493,6
2.843647172110395,0.8131891944172779,7
1.1329408571683806,-0.7847709954189424,6
0.2547192874549047,1.0407474525216418,6
0.27436525362088987,-2.3494460770677845,7
0.38395194628662077,-2.346198943594583,7
0.26098462471964406,1.216933699849855,6
-1.0262892881432013,1.5300139336512935,6
1.9459265638612737,-1.8892524713582215,8
-0.13236166660874812,0.3824261317874924,6
0.07467375387589356,1.9368300416644455,5
1.9459265638612737,-1.8892524713582215,8
0.26098462471964406,1.216933699849855,6
-0.13236166660874812,0.3824261317874924,6
3.0749673133995143,1.3638655879872001,7
3.0749673133995143,1.3638655879872001,7
2.4009079599812573,-1.8896736952512874,7
2.2319411958423085,-1.9031659224248054,7
1.8015424932883273,-1.8591275223408024,7
2.132662227468457,-1.9432184720313903,7
2.5093804210396895,-0.5838429482315116,6
1.3467202587788962,1.0770668240606678,6
3.92798947916902,-0.8668028713478931,7
3.0242933141488018,0.31340886394184386,5
1.3467202587788962,1.0770668240606678,6
2.821733672633693,-0.10472247540988572,6
2.2010691740943895,-1.8893812762690447,7
2.2010691740943895,-1.8893812762690447,7
2.6443735126349517,4.336470828683811,5
2.87912295293156,-1.071866208727976,6
2.634679907879506,0.09256716736139681,3
1.9558882247197322,-1.676146191277326,6
0.35662853515671067,1.552609325010957,5
1.7072111654799604,-0.6504251137388419,6
0.3171772292685301,0.18387036958983763,5
1.24107492744159,2.940613995120239,5
1.3775382711809372,2.8177071996057172,5
1.3848824940789402,1.5865086346100663,5
1.341478513877971,1.4895425974082332,5
0.35662853515671067,1.552609325010957,5
0.07268295880319105,0.7736715890134235,6
1.2355750813927329,1.4715583892773723,6
0.944742402547869,-0.2355645725542655,5
1.0138880616660433,-1.3821479289571619,6
2.938353414897705,-0.327525731216037,5
2.938353414897705,-0.327525731216037,5
0.4733411946802027,-1.9151305157828984,6
1.2185913626418021,0.10560591302189298,6
1.0138880616660433,-1.3821479289571619,6
0.944742402547869,-0.2355645725542655,5
-0.5205232391585196,-0.7812905600550393,6
3.442522589050122,-0.9061752760406576,7
3.026652107153768,-1.0160334728286982,5
0.896892147235608,1.0127639515904217,5
2.0033984448543958,-0.7173179524770629,6
0.31689247378247715,-0.7045140064817225,5
1.8247769451301246,0.23060729311941205,6
5.5020811786692105,-1.1052961880998151,6
1.8239973659046569,2.5054265428691154,5
-0.22155942836657072,-0.12598823706605236,6
2.186828988263717,-1.5535144769810871,6
3.084493398838638,0.5270151151515508,6
1.3535420623964545,-0.4548103150215191,6
-1.4172650277678565,-0.32401399808660675,6
1.1680107865287408,0.0397963978252474,6
1.3582810094787559,0.03764360846001615,6
-4.065240931958509,1.5945312824391868,5
5.0919371720987705,-0.2850124482034625,5
5.0919371720987705,-0.2850124482034625,5
2.7267952191248614,-0.660207184363603,6
5.120049763471574,-0.29136116692310016,5
2.7267952191248614,-0.660207184363603,6
3.0628786927035616,-0.8682337614131526,6
2.4573808887851136,-1.350131052560809,5
1.2602333703870716,1.9701236502750086,5
1.7442200184530448,2.853124545152745,5
0.6939285693482852,0.40902795212399967,6
3.0628786927035616,-0.8682337614131526,6
2.4573808887851136,-1.350131052560809,5
0.9754024843834838,0.4342664677013712,6
0.9754024843834838,0.4342664677013712,6
2.367762327833783,-0.6273688748617374,6
-1.9085880544912845,-0.7625046861681907,6
2.685210413622498,-0.8309621349624107,6
-1.9085880544912845,-0.7625046861681907,6
2.0104518010345673,-1.2645712666469318,5
1.4055815163629555,0.1747586167840643,4
2.4101750597219143,0.6850393783726805,6
3.0395699543948154,0.2103372284018036,6
0.44935630297574286,-0.8477820462473362,4
1.170231946935351,1.4490722626070982,5
1.1489020517134856,1.3451314864212784,5
1.814187941448703,-0.44320742100513355,6
2.5061148244526823,-0.8541626444945232,5
2.5061148244526823,-0.8541626444945232,5
2.310689536438575,-0.7105361208665415,5
2.9393250510096522,-1.3998479324815225,7
2.641733832435937,2.2453082269319595,7
-0.32828504684095294,-0.04662828172662864,6
3.0708068318475887,-0.5379846597574752,7
-0.41388491178496334,1.8209320738733341,5
-3.533417580745043,-1.828277718609849,8
2.288441368304949,-1.7985755110429227,7
1.0591690482420009,0.9384035971961375,5
-0.6460728358005017,0.7088849384805732,6
1.0591690482420009,0.9384035971961375,5
2.245531542827461,0.3936140643165529,5
-0.7074563084042852,0.9923752643900369,5
1.6993205478388222,3.5677005631142134,5
3.0825901460957366,-0.972678488062111,6
2.4448727305021145,-1.2851378511048637,6
-0.18773847572338478,-0.531788747562148,6
3.269702465306973,-0.2615474649357567,6
-0.7753113602972231,-0.19715309442595869,4
3.368849044771125,-0.10879250803285245,6
-1.1299632639182786,0.19703692199507145,5
3.368849044771125,-0.10879250803285245,6
0.5168857258771022,1.1686368421917077,6
-0.04220295006470115,0.015032023383612291,6
1.1376351105210536,-1.4137777721541658,7
0.7138776983868692,0.722321478799979,6
2.1483928644255577,1.3816252041963295,6
-1.9144044167331347,-1.0762355001034387,6
1.1729366311554354,0.5919938175992312,5
3.924192241795059,-0.9456702417565738,5
-1.2218850396921714,0.3137516565543674,6
0.3910357076108705,-1.0355509588530516,5
2.3421941750551,1.1045716789358848,6
0.7543492823746312,1.4540967724180796,5
0.7543492823746312,1.4540967724180796,5
3.232581533766831,-0.8934331583434422,6
3.0997710174807978,-0.8912664210424563,5
2.7503633999212123,-0.9767789669241385,5
0.32392053263655785,1.8006056073319212,5
0.24146845934344352,1.6132130090149996,5
0.7895434017324082,-0.2902536366711868,5
-0.28960173789345406,-0.3074538352098286,6
-0.5076451034782684,2.153285698696926,5
-0.5076451034782684,2.153285698696926,5
0.30249436441792416,-0.27259761150475004,5
0.30249436441792416,-0.27259761150475004,5
0.45476945422365583,-0.1542977439347955,6
-0.15032642072743976,1.5699837438700597,5
0.45476945422365583,-0.1542977439347955,6
2.3309980118386977,-1.0535209550027107,5
-0.5640455701006853,0.195114736070375,6
0.4842250640414786,1.4365061627314821,4
-0.1917234151495751,2.380621689008721,5
-1.4549979342134771,0.6593756675805641,5
0.2829973202430435,3.3947853989559493,5
0.17917896293531665,3.393109298922527,5
-0.9915427767279865,0.060160250796975484,7
1.9305513135831365,-0.1061730003621699,6
1.073181326285533,0.24910691053642645,5
0.698835600484919,1.066502786429053,5
1.073181326285533,0.24910691053642645,5
0.698835600484919,1.066502786429053,5
1.073181326285533,0.24910691053642645,5
0.05162848950373539,0.26227215869966986,7
-0.9525388350675713,-0.038377681343100156,5
-1.3575718616259205,-0.7221425205969461,4
-0.014823517117196195,-1.0720865926391432,7
0.0731061003459675,2.6581370717266104,6
2.5938861148517542,-0.49402202253221966,5
0.5237519416456133,3.573163211098133,5
4.710700774149899,-0.8962169815330698,5
1.7125795627223943,-1.6682859159822616,6
1.2851172441460927,-0.5580536026803145,5
1.4352652672537332,1.2354405072994674,5
2.5938861148517542,-0.49402202253221966,5
3.017131416733946,-0.4124476384945788,7
-0.5471258646395301,-0.7053719820678227,6
-1.5270185140653467,-0.12899084752043274,4
-0.5471258646395301,-0.7053719820678227,6
0.22412599053353457,0.18116090324763728,5
-0.9089314827248357,-0.2444714711795712,6
2.1687754551907843,-1.8944758899443093,6
3.305803298971578,-0.16174776362750676,5
0.5129785576750812,0.9327068078128856,5
1.449335313426395,-0.361205635079676,6
3.0628234512493226,-1.0873878493768667,6
0.6596264952448646,-0.5814092553143134,5
3.0628234512493226,-1.0873878493768667,6
-0.4758028156895541,0.6283219257496243,5
-0.35542819243009327,-0.5853556856726205,5
0.19119665638060615,3.9287138920546396,5
-0.35542819243009327,-0.5853556856726205,5
2.2968980252164015,-0.8855622292592841,6
1.0810298366683095,-0.6482960122957682,5
2.2968980252164015,-0.8855622292592841,6
-0.9159669308934342,0.3862395739866516,5
-1.1362887869071885,3.0270027310992758,5
1.9507138259529426,-0.02864274348867779,5
3.5087897385346003,-0.04610223246061362,5
-0.14690240461154827,-0.3624698890774871,6
