PC1,PC2,class
88.97507805913044,18.54051689196391,KIRC
-7.219110360835787,-5.2187653924435535,BRCA
0.791195491931127,12.273996024526374,PRAD
0.563022357825698,-1.1084592007204248,LUAD
-70.7628039631937,16.90642209848749,COAD
76.64878350050232,73.65561082353373,KIRC
-0.4500363142427698,0.39387686194085497,LUAD
24.091862744635097,-78.64382281971304,BRCA
87.56829182559437,30.25449601774964,KIRC
-0.2399691738336635,-5.487455950248738,LUAD
-28.90670129135073,-59.71873999433745,BRCA
-27.842046070776743,24.175806086684663,LUAD
11.326134943464197,-39.12152273827231,BRCA
-36.12656884554957,45.31831292676364,BRCA
-22.258362655478994,-7.386863544768525,BRCA
-10.357111483595427,19.644085615051353,PRAD
-17.366340987534368,-23.666228417204508,BRCA
104.07683867211013,5.299779103285744,KIRC
-79.43699423182935,15.272231522401873,COAD
77.384550631136,23.350737913380467,KIRC
-0.15262705880131416,-46.09257139482003,BRCA
10.049401467102355,13.847719312379567,PRAD
-52.86343618445643,2.961843629084556,PRAD
24.921710091443632,6.915715019544541,PRAD
-8.663472050006991,-2.270753278775343,LUAD
14.340048892284189,-1.9355198074996156,LUAD
-12.772761732627018,-37.16495227666393,BRCA
-8.947513273400075,29.79450526646231,LUAD
-1.9807307072817801,21.364487961135413,LUAD
92.82181772145626,12.530727124211952,KIRC
-50.266333352995595,59.26742694609098,LUAD
-10.183188491044884,-43.947169681948374,PRAD
-7.613438387694398,46.89442219422858,LUAD
42.136383272954156,-39.599091963277395,BRCA
-71.05707930562913,90.44018271505509,BRCA
-7.844792071123793,-88.78757616863761,BRCA
-23.70322188631422,44.63894034858894,LUAD
0.7407753632591227,29.193175737949883,LUAD
40.165624700503585,-30.675058954469744,BRCA
86.06721737341918,10.188882941331459,KIRC
99.61475021104584,0.9057598890653955,KIRC
75.34692415574047,14.27415710864506,KIRC
79.36379795376858,52.6709312349366,KIRC
-16.132105056564306,-36.454496941331605,PRAD
-77.85949252135366,93.18799611402326,BRCA
-46.72068316537747,8.450872278400912,PRAD
-16.042131584975078,-4.566473383230145,BRCA
17.75300181932701,16.549620115709036,LUAD
13.969983823442888,12.671030398651851,LUAD
5.271035060576302,-49.335558136655386,BRCA
-20.943116568984237,-2.7740653574056124,PRAD
-45.863627895967795,8.960057541812917,BRCA
-11.661409654040314,33.75721636301634,PRAD
18.255715354109334,-26.40462265154828,BRCA
-22.836371005797435,-52.02663493832761,BRCA
6.777821124560574,-42.440253737491105,BRCA
17.285323735562898,11.54726263187078,LUAD
-9.147042709309924,-15.47276299494343,BRCA
79.81351580927654,23.378524151947293,KIRC
4.456468577879363,-2.4929733926135174,LUAD
107.06816820938457,0.301664431298451,KIRC
92.07915474514189,16.55329478207177,KIRC
24.715544710781447,-11.165371952545042,LUAD
57.240085814334996,-87.03014321632833,BRCA
97.97354633283341,15.536019459190113,KIRC
-32.866836566187665,27.53797490044199,PRAD
20.339366711807774,-38.391148551460184,BRCA
4.861541728900381,-1.7838471159750984,LUAD
-50.47960787103452,92.92432332314944,LUAD
-12.610477284974356,-34.34371721094128,PRAD
-78.68838207081724,25.886789700547865,COAD
-77.50851523874358,75.21912927089562,BRCA
88.6971379126398,35.04667438660191,KIRC
17.07609102578415,-2.8724876891147746,PRAD
80.10278083884258,25.860055339840095,KIRC
-46.0107927619635,18.3006858113975,COAD
-12.273129757865114,-9.434645775113006,BRCA
85.36559831863876,37.42014711599687,KIRC
68.72214998525213,60.590093994556014,KIRC
1.245395475880594,-31.62223968698816,LUAD
-37.018223777072876,32.97276154204288,PRAD
21.009812038911395,4.327960920931151,PRAD
32.58328556415557,0.5464001639049897,LUAD
-20.06576198418916,20.026131452235013,LUAD
90.3601062721181,40.54266891813711,KIRC
8.19251460972534,-23.923428108419934,BRCA
-1.1445765622943036,-25.943244450537094,BRCA
-52.625981116159444,26.76331751121508,COAD
-31.41217009095217,-55.014677262062406,BRCA
-33.30997284182385,20.159850379183013,PRAD
7.6789115158375765,17.774655618699704,COAD
-4.982323869970951,-25.672612801575397,BRCA
-20.50634927408693,1.193493465110838,PRAD
88.02803610249511,25.609563787551394,KIRC
-44.31745239065013,140.94426750717128,PRAD
-11.251064031994433,-18.187926713387363,PRAD
-11.46484490124584,16.20023944022981,PRAD
16.449534130439528,-58.19131261494844,BRCA
-23.367205385241906,-11.183114065751495,COAD
-60.31029088527258,6.264476336518231,COAD
18.70615300464358,-26.581225875674093,LUAD
-49.58809221093817,21.982925241631982,COAD
-56.83134303572291,31.35861226663106,COAD
-48.02518602353677,11.988219645711155,PRAD
-9.8796360746574,-23.30282338529571,LUAD
-52.07322096063558,-34.781839930518345,BRCA
28.482521242080214,-34.923209255018755,BRCA
83.15694795042944,23.18241930762312,KIRC
79.27194004544101,54.909497499095245,KIRC
-38.67149001726908,-39.105961477464454,BRCA
-83.43871058831728,29.42056050014352,COAD
-60.468936488018315,138.07935161507191,PRAD
65.97455690427233,93.94696973402729,KIRC
-17.661225263572433,27.972659837967257,PRAD
-1.5051309319145398,-37.91720568303306,BRCA
-37.40633041673306,-75.50363829875214,BRCA
104.41142013227265,-5.218358621104335,KIRC
4.941986276925178,-79.7588420327215,BRCA
3.5544811041449034,-71.58800785298169,BRCA
-15.234863356581474,-29.814617828738747,BRCA
-86.38957791856808,108.3642728754937,BRCA
-13.459305383490827,51.010994428210296,LUAD
-12.043664107272342,-11.571560836063814,LUAD
-1.3933944601928065,-44.81714537078588,BRCA
10.663482612429458,-41.615430185397365,BRCA
-11.945511031268262,-38.68010811163495,BRCA
46.653362579408046,62.76183048979518,KIRC
86.97031147081137,29.46650892115085,KIRC
89.01510553584548,7.988424123393673,KIRC
95.80172749793549,11.043408432588587,KIRC
-36.435092513628234,51.37680161911404,BRCA
10.053758351596288,-58.96107892749836,BRCA
-24.797038766734627,-42.35525014342092,BRCA
81.36664533449023,24.74004602296837,KIRC
7.447564583564977,-61.89809994877384,BRCA
6.83251734467382,-50.60406180149619,BRCA
-4.238137875590195,1.3257472935995283,LUAD
-11.774723810089883,9.936838583621745,PRAD
-14.997970762927972,13.154606678809856,BRCA
9.117942348397372,-48.318617185429645,BRCA
-83.47377545187473,36.801490340426255,COAD
-19.551600944845685,12.33828645819909,LUAD
-30.156808113313215,31.74979775883883,PRAD
-0.9392118749418739,-77.83117428826559,BRCA
-2.1021667640198314,-61.634042950671386,BRCA
10.007390144788225,-40.97911687390873,BRCA
-107.44654124797803,41.012778906171995,COAD
-1.020536172499696,7.262194692217613,BRCA
19.12900624272011,-31.353126535390672,PRAD
22.138222311062794,-57.15720653117272,BRCA
-45.50601366913775,19.453356151426735,COAD
-53.50610125739158,25.857033093192705,LUAD
-9.17488992828975,21.1661724345877,LUAD
-28.879471454389396,-2.0516539723728116,PRAD
111.01940003387084,9.47398081005963,KIRC
-25.08373198072485,12.091730131669186,BRCA
86.08042200056092,63.53002787342721,KIRC
76.82250670700186,62.12063769128607,KIRC
49.582762319334535,-67.30955617718907,LUAD
-30.15437016314288,16.796088814608787,COAD
30.35967622181941,20.33074790467177,KIRC
20.31237376123662,-86.26878276831947,BRCA
-2.8071150070369497,-60.81991603653958,BRCA
-43.09418362708771,-40.08461519557378,BRCA
45.78839296428771,-53.51222102976967,BRCA
85.91997472523167,43.88917386697079,KIRC
9.598235305181412,-64.5060268202834,BRCA
-9.764433188519956,-42.11605647419138,BRCA
-30.729199786107454,6.835979971473572,PRAD
-36.91566436076249,-3.386058045697802,BRCA
100.32188788994807,8.394094607527604,KIRC
-0.06950892285766548,-46.42871385239972,BRCA
34.89548314015274,24.062170046557366,LUAD
-16.64404318873598,15.478471930921165,PRAD
67.99194711140099,3.8005621880970875,KIRC
-19.37942072750148,-42.83999866598072,BRCA
-53.68027159854174,16.764068531646537,PRAD
-68.25135415825633,13.288257670915335,COAD
-0.4410450975355951,18.104037149908642,BRCA
-3.5785710678385385,-30.45278064996467,BRCA
-34.42700825230696,-32.44087988060101,BRCA
-17.157218267409537,2.832989090184606,LUAD
-50.7341455334399,49.37202637978055,LUAD
7.229653893648831,13.53217449086551,LUAD
-0.5213510780463795,-72.26528404684113,BRCA
-11.469716185839177,-28.98536989417366,BRCA
-14.82096831317664,31.011140267643675,PRAD
9.982555157340357,-15.969543533602447,LUAD
15.631885904605518,-89.68534908301353,BRCA
89.34061155294506,17.352064713963426,KIRC
-6.173456251721186,-57.0694274275494,BRCA
-64.28552355005449,32.194245709969856,COAD
-19.040340539432556,-3.0450113826728997,COAD
3.114014628572445,5.328505538238403,LUAD
-18.928980151077447,-29.769523809367552,BRCA
88.76496603562833,26.758877844528786,KIRC
5.581100960965354,-67.37596521389877,BRCA
-32.053624138435865,-58.78530700804612,BRCA
-34.38083232714922,11.365364401686888,BRCA
-66.01068567060734,19.49789548362382,COAD
-7.492446934541536,38.43526524484056,LUAD
-47.52948460215543,26.2757881872468,COAD
25.967017912956592,57.94294206497051,KIRC
-20.935156745385566,33.936512577293605,PRAD
97.71163376986793,7.774372229986096,KIRC
-16.643015486017436,9.800796731188214,BRCA
27.789981803739114,-45.46490740785833,BRCA
92.1698952448961,25.80253263555779,KIRC
12.638440310073364,-37.63769690759542,BRCA
-85.36560351753639,26.014361015536842,COAD
-27.375747827343563,25.16441196062056,PRAD
-15.911831982577407,-21.54655510902172,LUAD
-40.233828610101796,22.124367501401277,PRAD
-54.34947076698111,67.59792142961676,BRCA
91.54801292097588,15.509351826101943,KIRC
-35.236297756923825,-6.480834858297726,PRAD
-7.12046083478316,-41.630270818129794,BRCA
-63.27639229007865,12.107153054039024,COAD
80.01826920183402,30.837998271000554,KIRC
70.74800716237617,74.09163816053187,KIRC
-66.67783348807944,12.510745618454258,COAD
-63.30020144753194,25.168160247880863,COAD
-38.54206484310357,47.154813063540686,PRAD
-14.11273081298728,-71.74625587511396,BRCA
-62.76980541490116,53.459736334138086,BRCA
-40.0621805525634,13.814148529087088,COAD
80.73796114893324,25.414329834407084,KIRC
-53.82378577545253,70.86412620891012,BRCA
-11.871293635989446,42.255935124152806,PRAD
-53.72545755989297,-3.6867624081256993,BRCA
-28.241121922729715,-46.60006833649747,BRCA
9.63147390883205,-76.38475703761101,BRCA
40.31759374369158,-0.41865577838556467,LUAD
-1.871331159499056,-13.182063667138614,LUAD
142.25039613211004,-101.37106694852763,KIRC
17.03906516644876,17.370059833522898,LUAD
4.079699764928738,-34.067635530801276,BRCA
84.76263297919867,23.23808810593318,KIRC
-75.58371862972426,14.692813702821685,COAD
-7.127605410864172,-46.01254286090651,PRAD
-29.32822256063166,-45.55702282225244,BRCA
-18.751203064742224,15.078632516615869,LUAD
-9.4001867887764,4.988019770369023,PRAD
-33.27276684561406,12.054554059967934,BRCA
-71.5510522259828,60.659950086388896,BRCA
3.5452312316794914,-62.861013571909496,BRCA
-19.04579736491252,28.293538583617995,LUAD
5.2049131036860405,-58.35353836674462,BRCA
-56.698734681112775,4.009616518997161,BRCA
-9.24254682933579,35.56501336650037,PRAD
-26.74433793351355,-19.686109580758295,BRCA
-21.579316198011764,11.508623236130495,PRAD
-39.63103574511082,5.699964892589686,COAD
6.766274080437398,-66.5834648846645,BRCA
-30.59200558377627,-31.94032101422324,LUAD
-57.65036667061795,-45.75210412596489,BRCA
-36.174547474314984,-47.650291489765145,BRCA
9.200038392934712,10.308755709862824,LUAD
-11.534841147270361,-40.64469963306753,BRCA
7.6691367824876595,-18.61018255497832,BRCA
25.57982088986164,-100.53793967281368,BRCA
69.42705937915859,50.882323098405166,KIRC
3.8800335798503656,2.777833126116426,LUAD
-0.3998808104899881,-28.35479579551604,PRAD
-13.311672824502676,-34.600569713820335,BRCA
-13.708908333840471,16.26007070231443,PRAD
64.74823821273755,72.9995236162753,KIRC
-36.90194840253443,30.088705594443734,BRCA
91.48738424954938,31.726739295681583,KIRC
-81.8692067052056,56.327778998998056,COAD
-8.351629364907998,-92.26416321938466,BRCA
-29.763068448881278,15.199634441738315,PRAD
11.45435243636522,-14.215376475208128,LUAD
89.35770409119633,-4.469015358815248,KIRC
-40.28262698221528,-36.94868173367699,BRCA
-11.618966706251586,-38.24080957752059,BRCA
52.777154317439376,83.74683096090095,KIRC
-7.588002387729251,-56.92942471398126,BRCA
17.398807840451372,-19.14198551885716,LUAD
-32.11977424025409,14.470016005542583,BRCA
-11.245150043001164,-41.17618282957996,BRCA
-24.63012655372022,-0.9433104329147178,PRAD
-95.75760153555485,52.09224745118483,COAD
-39.58421225172451,-4.202754757724055,BRCA
34.289406516934335,73.91148645030538,KIRC
3.5134769203943814,-12.905336086152717,LUAD
-59.820537157590856,90.70309989605943,PRAD
-60.06745837513583,-9.863840679972377,BRCA
-56.305965493128376,27.25968602172503,PRAD
10.392108498787813,-57.520612966807995,BRCA
6.863301503419329,-65.1891581413409,BRCA
17.4877351303253,-73.08845360147673,BRCA
-1.9439191536931044,-50.38296704994209,BRCA
65.45087610486807,52.58927859049177,KIRC
44.37119782074519,-32.84462925723272,LUAD
-2.55830479984402,13.488127149303708,BRCA
92.04759693585935,18.33022497348439,KIRC
9.48977083647946,-64.83643846041186,BRCA
-7.276345640500679,-60.494582199822766,BRCA
-26.604336406242766,10.063888261489984,LUAD
26.392019001434605,7.58968271539598,LUAD
53.508263349846935,52.171603939969415,KIRC
-45.07094017100311,23.732163095167106,COAD
-13.461610211950786,-17.840754216817437,PRAD
-62.06536715535706,8.937639887815843,COAD
-18.787054550136666,-6.610877174808552,BRCA
102.85221302350936,8.84311592444319,KIRC
98.96936397004646,9.253946564370647,KIRC
-36.138797478532155,23.233021915772625,BRCA
-4.669093657602512,14.882746151697013,PRAD
94.56883080396489,25.53415131337574,KIRC
-17.961486950547872,36.79475046396138,COAD
28.932822557895022,-13.94824868781384,LUAD
-21.581113633278054,11.201314117573318,LUAD
-27.961575962092663,-75.79767350161684,BRCA
-14.607971024950556,9.516607209815016,PRAD
-16.635847955170657,-8.052776084343853,PRAD
-12.53486064715849,-14.962878377325865,BRCA
-15.149142580025183,-24.334302909932116,PRAD
23.91408203005375,-31.758832506404385,LUAD
69.78269947581026,58.27502062769981,KIRC
-10.080878285585289,-20.367375669168094,PRAD
-16.219989514549635,-6.980816022787668,BRCA
-49.91968950726432,50.45944985358277,LUAD
-14.62645474929706,-23.498779496985136,PRAD
-48.98079911753129,56.692751876258946,LUAD
13.942296200397308,-50.99396406896063,BRCA
-20.947790647535136,-37.292941728369755,BRCA
-56.698971418487076,13.430791838027615,COAD
-15.94959552520978,41.06667826220906,LUAD
91.29280729957289,39.24597697176728,KIRC
-58.75380828907218,9.566391570721253,COAD
-19.274283619639295,23.657899383493668,LUAD
-35.18063589850589,-17.211784797818602,BRCA
-40.971362065362506,34.25738678079155,PRAD
-19.62982092533811,57.88516186641504,BRCA
20.00298690083922,-15.383926423840885,BRCA
4.3224857098996425,-15.392185718269355,PRAD
6.561409455672782,-63.48815152108312,BRCA
-64.55206531865238,1.230689974838358,COAD
10.470752832511604,-56.68761217569234,BRCA
-85.41470605158086,59.30736110523894,COAD
83.22675590723775,34.140254197184035,KIRC
-13.502829596083972,-71.79453915865703,BRCA
3.7250735620995723,-69.2734916808504,BRCA
-44.6288068246138,-2.3488312413927885,LUAD
-20.597301504960342,-29.55013172082898,LUAD
26.460311319741578,-30.52574418719606,LUAD
-27.74260355264937,23.49362128648739,COAD
99.28998976294153,-1.1134702958280802,KIRC
7.846580325081136,-13.84848241580613,LUAD
-11.905805614792206,47.23521499520952,LUAD
6.133620990111863,-64.6254045885056,BRCA
-0.24587177571736216,-35.32145917921251,BRCA
32.30140923593663,7.367905901332282,KIRC
16.621618843840665,-23.197166850494494,PRAD
-29.31422182311262,39.795994255344546,LUAD
5.958958833514705,-18.446974539184303,PRAD
-28.162023947709965,-25.70087018528534,BRCA
117.17786277869405,-27.87226673240912,KIRC
-64.54036352883402,-36.91478427396135,BRCA
68.12690945894198,48.230694514753814,KIRC
52.83501978502481,84.74912574123478,KIRC
-37.69315975653369,59.36232972852055,PRAD
-13.035311753406898,4.079067842270594,PRAD
24.20847552258268,-12.260310207249418,LUAD
-13.032920176498843,-9.111733399221459,BRCA
44.450223066877896,34.271828039786534,KIRC
-67.99431737490679,21.32327901939406,COAD
-48.51551709423625,16.709843890012994,COAD
-17.422582690868154,-57.83219554386056,BRCA
94.6590177933295,12.15524298220323,KIRC
98.40739159848144,-3.254250213590485,KIRC
27.765251547599306,-67.14502251611405,BRCA
-16.655127867521006,-8.013309247690627,BRCA
-2.125068987463218,-13.176252638851434,PRAD
57.82189601657376,33.93369207044554,KIRC
-30.896153593279756,15.215650179895418,COAD
4.952141788179014,1.115015299092201,BRCA
-20.3560968008763,-30.376040690537575,BRCA
-54.94056173809253,39.24549142988244,COAD
-15.05074491612986,15.781028348355415,LUAD
10.74159663926095,-49.42357885450688,BRCA
8.022046625110722,-9.956595555933182,BRCA
-23.545754257516556,-38.93866164045251,BRCA
96.43078304611863,25.784686858499082,KIRC
-16.836681315885375,-24.63651222126559,PRAD
-29.176241293642594,22.13736996492688,LUAD
10.263724349170268,7.476612815895657,LUAD
-55.19223457471424,-10.591826705257288,BRCA
68.61435956409794,59.05475712387315,KIRC
-69.25225207409989,13.577005359348856,COAD
86.61160082366402,20.370627389479008,KIRC
104.40480566421408,5.175370950173513,KIRC
-48.135607721561435,0.16668985702565456,BRCA
-8.428097062931299,33.419662073386306,PRAD
-25.084193040105557,34.96140647158278,LUAD
92.92400948843921,39.24508048592057,KIRC
-41.56632255688874,-42.562854695720645,BRCA
-73.82474683334003,10.365555643817455,COAD
-29.56022180819622,49.83081719348468,LUAD
8.985033207814796,15.725482767435834,LUAD
-12.805668562156024,12.342564272185346,LUAD
6.557666682172586,-4.753124259777332,PRAD
-6.737183021173474,40.51709191976798,LUAD
69.52101606121562,61.29365625637346,KIRC
-5.322651784008781,-67.14558887781713,BRCA
32.49110921556305,-31.03803710668016,BRCA
-65.26202413052758,8.853296720386739,COAD
-16.669705832181226,30.08191196568259,PRAD
-18.50567223802072,-34.066426221944845,BRCA
30.026745449397087,-24.393020099917987,BRCA
-26.782411751111333,-50.16549556783592,BRCA
103.37481842292931,0.4417560518916089,KIRC
5.264155512541611,33.204314334796436,LUAD
-30.365663627235957,26.581552149842206,LUAD
-39.57709277210351,7.313397511873824,BRCA
-26.56040800957856,0.2932590947676311,PRAD
-29.293017825652043,13.759415469647083,LUAD
7.473535052921263,-28.547622335887304,LUAD
-12.276433859237056,-57.11791059765449,BRCA
102.50572821118159,12.046631787299576,KIRC
-30.31716491044004,-7.84224328139882,PRAD
-78.46113490068578,44.395029867792196,COAD
-14.11398227623005,38.32979923218086,LUAD
9.752223683581324,-6.365519947479826,PRAD
-49.54697849095454,-2.9684858459269723,COAD
12.810104968246643,24.881324682746133,LUAD
-81.02862041287133,41.5331877551928,COAD
77.50977718357537,24.262403587644048,KIRC
60.1907349403523,55.940116931337414,KIRC
-11.283637957407365,-67.05840402592318,BRCA
-31.442766947774565,-39.40296401546254,BRCA
83.49527388455068,32.347340618754956,KIRC
52.58349359518263,74.6596042329571,KIRC
-39.75577488816354,-0.7472645184976794,COAD
7.407730194491586,-46.61727781986103,BRCA
-2.920286875308383,-12.503453895042648,LUAD
-31.241047509861605,0.40133125825972366,PRAD
-63.71206198842231,39.2356360117965,PRAD
110.8818979183557,-12.055118131763274,KIRC
-31.010672116153135,-48.04139218053442,BRCA
-4.606772210858477,12.089941042049634,LUAD
28.812853743981748,-48.17929435776328,BRCA
29.413400336423294,-16.560118742306724,BRCA
-49.89449110756262,8.750855782178585,COAD
-7.387084143381213,1.0251374880853488,BRCA
-58.95747841816938,62.849685845032035,PRAD
-17.299229393469588,18.849675057934768,PRAD
-2.654145684978276,-10.167486777792314,BRCA
18.19491165071029,-78.39148654989016,BRCA
-88.61089083853818,44.75149375499134,COAD
-29.402867871891488,-63.207960386715925,BRCA
56.86394865837555,77.77780212254538,KIRC
-23.334047359203236,-52.80503468640601,BRCA
5.13052489707219,20.46555606191089,BRCA
-18.743397267654913,10.391685952490059,COAD
0.41870241363245553,-37.297132320963975,BRCA
3.772708738226934,26.27422325343277,PRAD
-35.06120948960653,9.402151023796934,BRCA
-15.799025247176683,-58.99275454349271,BRCA
41.63691258526848,95.09881304839534,KIRC
-40.76093345198244,38.62944064798602,PRAD
-19.782210181707114,-13.456291270082867,LUAD
17.575264474235578,-42.99444993538828,BRCA
-3.329582936019626,-64.78545685738494,BRCA
65.02266961870545,22.56883962531631,KIRC
-23.10477626657085,-13.873946986550623,BRCA
-7.737080845347066,-45.633362469849374,BRCA
15.781139551299248,-28.490788830968114,BRCA
44.37062762930288,-59.37030318055824,BRCA
